Latitude,Longitude,Weather,Light_Condition,Road_Surface,Road_Function,Speed_Limit(MPH),Day,Month,Hour,Number_of_Vehicles,Intersection,Fatalities
34.20851944,-118.4488778,Clear,Daylight,Dry,Other Principal Arterial,35.0,5,January,3:00pm-3:59pm,2,Four-Way Intersection,1
34.21055556,-118.6059417,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,7,January,0:00am-0:59am,4,Not an Intersection,2
34.50046389,-117.1861722,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,50.0,11,January,6:00pm-6:59pm,2,Four-Way Intersection,1
34.25078611,-118.4052361,Clear,Dark - Lighted,Dry,Local,35.0,12,January,11:00pm-11:59pm,3,Not an Intersection,1
34.20468611,-118.4488444,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,35.0,13,January,0:00am-0:59am,1,Four-Way Intersection,1
34.04413056,-118.0818194,Clear,Dark - Lighted,Dry,Minor Arterial,45.0,13,January,5:00pm-5:59pm,1,T-Intersection,1
34.54052222,-117.2665611,Clear,Dark - Lighted,Dry,Other Principal Arterial,55.0,4,January,6:00pm-6:59pm,1,Traffic Circle,1
41.41696944,-120.5448389,Not Reported,Daylight,Dry,Other Principal Arterial,65.0,4,June,Unknown Hours,1,Not an Intersection,1
38.203775,-121.5568528,Clear,Daylight,Dry,Minor Collector,55.0,29,February,10:00am-10:59am,1,T-Intersection,1
34.09533889,-118.1543,Clear,Daylight,Dry,Local,30.0,18,March,2:00pm-2:59pm,1,Not Reported,1
34.01158056,-118.4950194,Clear,Dark - Lighted,Dry,Other Principal Arterial,30.0,1,April,5:00am-5:59am,1,Four-Way Intersection,1
37.67443333,-120.9942694,Clear,Dark - Lighted,Dry,Other Principal Arterial,30.0,6,April,5:00am-5:59am,1,T-Intersection,1
38.65766389,-120.9837833,Clear,Daylight,Dry,Other Freeways and Expressways,65.0,3,June,6:00pm-6:59pm,1,Not an Intersection,1
33.98196111,-117.8416694,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,8,June,4:00am-4:59am,1,Not an Intersection,1
39.9241,-121.5325861,Clear,Daylight,Dry,Minor Collector,55.0,27,June,6:00pm-6:59pm,2,Not an Intersection,1
34.18296389,-118.3056111,Clear,Daylight,Dry,Trafficway Not in State Inventory,15.0,28,June,4:00pm-4:59pm,1,Not an Intersection,1
38.48145,-121.37185,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,9,July,10:00pm-10:59pm,1,Four-Way Intersection,1
36.79876111,-119.7722444,Clear,Dark - Lighted,Dry,Minor Arterial,40.0,28,July,0:00am-0:59am,1,Not Reported,1
37.74669722,-118.4504056,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,65.0,12,April,1:00am-1:59am,1,Not an Intersection,2
34.51798611,-118.04515,Clear,Daylight,Dry,Local,55.0,17,February,4:00pm-4:59pm,1,Not an Intersection,1
33.80343889,-117.8796944,Cloudy,Daylight,Dry,Other Freeways and Expressways,65.0,20,May,9:00am-9:59am,2,Not an Intersection,1
34.38597778,-118.0946333,Clear,Dark - Not Lighted,Dry,Minor Collector,55.0,3,April,6:00am-6:59am,1,Not an Intersection,1
35.38720278,-118.9843889,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,4,July,9:00pm-9:59pm,1,Not an Intersection,1
35.54818056,-119.3322444,Clear,Dark - Not Lighted,Dry,Minor Arterial,65.0,15,June,9:00pm-9:59pm,1,Not an Intersection,1
39.13586389,-121.0718972,Clear,Daylight,Dry,Other Principal Arterial,55.0,22,July,2:00pm-2:59pm,3,T-Intersection,1
39.05433889,-122.9312917,Clear,Daylight,Dry,Other Principal Arterial,65.0,5,June,4:00pm-4:59pm,1,Not an Intersection,1
34.24052778,-118.4245278,Cloudy,Dusk,Dry,Minor Arterial,40.0,22,January,5:00pm-5:59pm,1,Not an Intersection,1
33.98070833,-118.282625,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,23,January,2:00am-2:59am,1,Four-Way Intersection,1
34.01571944,-117.0409639,Clear,Dusk,Dry,Minor Arterial,40.0,23,January,5:00pm-5:59pm,2,Not an Intersection,1
32.75471389,-117.2192778,Clear,Dark - Lighted,Wet,Minor Arterial,30.0,2,January,6:00pm-6:59pm,1,Four-Way Intersection,1
37.89678889,-122.3004333,Clear,Daylight,Dry,Major Collector,15.0,25,January,2:00pm-2:59pm,1,Not an Intersection,1
34.25729167,-118.3009222,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,27,January,5:00pm-5:59pm,1,Not an Intersection,1
36.68350833,-121.791175,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,28,January,6:00pm-6:59pm,1,Not an Intersection,1
34.19404167,-118.6059611,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,31,January,1:00am-1:59am,2,Four-Way Intersection,1
37.77432778,-122.4585333,Clear,Dark - Lighted,Dry,Other Principal Arterial,25.0,31,January,5:00am-5:59am,1,Four-Way Intersection,1
33.60989444,-114.626825,Clear,Daylight,Dry,Major Collector,45.0,31,January,7:00am-7:59am,1,T-Intersection,1
35.615975,-119.4024222,Cloudy,Daylight,Dry,Local,55.0,1,February,12:00pm-12:59pm,2,Four-Way Intersection,1
33.96653889,-118.2564111,Clear,Dark - Lighted,Dry,Other Principal Arterial,25.0,1,January,0:00am-0:59am,2,Four-Way Intersection,1
34.29648889,-118.4184611,Rain,Dark - Unknown Lighting,Wet,Other Principal Arterial,35.0,1,February,6:00pm-6:59pm,1,Not an Intersection,1
34.24723333,-118.4482389,Clear,Daylight,Dry,Other Principal Arterial,35.0,2,February,3:00pm-3:59pm,1,Four-Way Intersection,1
33.97021944,-118.0697694,Clear,Dark - Not Lighted,Dry,Minor Arterial,35.0,2,February,6:00pm-6:59pm,1,Not an Intersection,1
34.19555833,-118.5928694,Clear,Dark - Lighted,Dry,Major Collector,25.0,2,February,7:00pm-7:59pm,1,T-Intersection,1
34.58653611,-119.2773889,Clear,Daylight,Dry,Minor Arterial,55.0,17,March,12:00pm-12:59pm,2,Not an Intersection,1
34.10388889,-118.7262111,Clear,Daylight,Dry,Major Collector,45.0,6,June,1:00pm-1:59pm,1,Not an Intersection,1
39.182975,-120.9710306,Clear,Dusk,Dry,Minor Arterial,45.0,11,July,8:00pm-8:59pm,1,Not an Intersection,1
33.60723056,-114.5935194,Clear,Daylight,Dry,Interstate,70.0,4,March,3:00pm-3:59pm,1,Not an Intersection,1
33.959725,-116.5450306,Clear,Dark - Not Lighted,Dry,Local,55.0,9,August,10:00pm-10:59pm,1,Not an Intersection,1
38.95336667,-122.640775,Clear,Daylight,Dry,Major Collector,25.0,3,February,11:00am-11:59am,2,T-Intersection,1
35.13691667,-119.4427778,Rain,Dark - Not Lighted,Wet,Minor Arterial,35.0,4,February,7:00am-7:59am,1,Not an Intersection,1
37.48535833,-122.234075,Rain,Dark - Unknown Lighting,Wet,Other Principal Arterial,35.0,4,February,5:00pm-5:59pm,1,Not an Intersection,1
34.06704167,-117.4510222,Rain,Daylight,Wet,Interstate,65.0,5,February,5:00am-5:59am,2,Not an Intersection,1
35.04256111,-114.8261889,Clear,Daylight,Dry,Other Principal Arterial,65.0,23,June,5:00am-5:59am,2,Not an Intersection,1
38.63248056,-121.3957889,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,25,June,4:00am-4:59am,1,Not an Intersection,1
33.918925,-116.7782194,Clear,Daylight,Dry,Interstate,70.0,13,March,6:00pm-6:59pm,2,Not an Intersection,1
34.03241944,-118.0206389,Cloudy,Dark - Lighted,Dry,Minor Arterial,45.0,15,April,1:00am-1:59am,2,Four-Way Intersection,1
34.72815,-118.1485639,Rain,Dark - Lighted,Wet,Minor Arterial,55.0,7,February,7:00pm-7:59pm,1,Not an Intersection,1
37.77605,-122.4026278,Clear,Dark - Lighted,Dry,Minor Arterial,25.0,8,February,4:00am-4:59am,1,Four-Way Intersection,1
34.47904444,-117.3643472,Clear,Dark - Lighted,Dry,Local,45.0,9,February,7:00pm-7:59pm,1,T-Intersection,1
37.31334722,-121.9773083,Clear,Daylight,Non-Trafficway or Driveway Access,Other Principal Arterial,49.0,10,February,2:00pm-2:59pm,1,Not an Intersection,1
32.86104722,-117.209275,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,11,February,4:00am-4:59am,1,Not an Intersection,1
34.03196389,-118.31765,Clear,Dark - Unknown Lighting,Dry,Minor Arterial,35.0,1,January,11:00pm-11:59pm,1,Not an Intersection,1
33.95105556,-118.2915556,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,14,January,10:00pm-10:59pm,1,Four-Way Intersection,1
37.565325,-120.847,Clear,Daylight,Dry,Minor Arterial,55.0,8,June,4:00pm-4:59pm,2,Not an Intersection,2
34.67621667,-118.4442139,Clear,Dark - Lighted,Dry,Major Collector,55.0,14,June,11:00pm-11:59pm,1,Not an Intersection,1
34.83341111,-115.0136972,Clear,Daylight,Dry,Interstate,55.0,10,July,2:00pm-2:59pm,1,Not an Intersection,1
38.70258611,-121.3460389,Clear,Daylight,Dry,Minor Arterial,35.0,28,July,5:00pm-5:59pm,2,Not an Intersection,1
41.70551111,-122.5396056,Clear,Dark - Not Lighted,Dry,Local,55.0,27,April,9:00pm-9:59pm,1,Four-Way Intersection,1
38.72840278,-120.4931556,Clear,Daylight,Dry,Major Collector,55.0,27,May,2:00pm-2:59pm,1,Not an Intersection,1
38.57514167,-121.5382,Clear,Dark - Not Lighted,Dry,Interstate,55.0,5,July,9:00pm-9:59pm,2,Not an Intersection,1
35.33304444,-119.0030528,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,45.0,17,June,3:00am-3:59am,1,Not an Intersection,1
33.61490556,-117.6785056,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,5,January,10:00pm-10:59pm,2,Not an Intersection,1
38.69286944,-121.4476389,Clear,Dark - Lighted,Dry,Local,25.0,25,February,2:00am-2:59am,2,Four-Way Intersection,1
34.03171667,-117.4308083,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,50.0,7,April,11:00pm-11:59pm,1,Not an Intersection,2
34.14708333,-118.1606528,Cloudy,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,26,March,5:00am-5:59am,1,Not an Intersection,1
35.36861111,-118.9742917,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,23,June,11:00pm-11:59pm,1,Not an Intersection,1
33.98515556,-118.2783,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,6,January,9:00pm-9:59pm,6,Four-Way Intersection,1
32.72224722,-117.0402306,Rain,Dark - Lighted,Wet,Minor Arterial,45.0,22,January,5:00pm-5:59pm,2,Not an Intersection,1
34.18201389,-118.431325,Clear,Daylight,Dry,Other Principal Arterial,35.0,6,January,12:00pm-12:59pm,4,Not an Intersection,1
33.76558056,-118.1033361,Cloudy,Dark - Not Lighted,Dry,Other Principal Arterial,40.0,21,January,6:00pm-6:59pm,1,Not an Intersection,2
33.07381111,-117.0383722,Rain,Daylight,Wet,Minor Arterial,45.0,21,January,1:00pm-1:59pm,2,Not an Intersection,1
38.52509167,-121.5756806,Rain,Dark - Lighted,Wet,Other Principal Arterial,35.0,20,January,0:00am-0:59am,1,Four-Way Intersection,1
34.22162222,-118.4434222,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,19,January,6:00pm-6:59pm,1,Four-Way Intersection,1
33.78980278,-118.1598056,Rain,Dark - Lighted,Wet,Other Principal Arterial,35.0,3,January,5:00am-5:59am,1,Not an Intersection,1
34.16928333,-118.3702944,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,17,January,9:00pm-9:59pm,1,Not an Intersection,1
33.94005278,-118.1457833,Clear,Dark - Lighted,Dry,Major Collector,35.0,16,January,11:00pm-11:59pm,2,T-Intersection,1
38.56070833,-121.4852972,Cloudy,Daylight,Dry,Other Principal Arterial,25.0,16,January,7:00am-7:59am,1,Not an Intersection,1
34.41984167,-119.6945278,Clear,Dark - Lighted,Dry,Minor Arterial,25.0,24,February,2:00am-2:59am,2,Four-Way Intersection,1
33.76978333,-116.9718333,Clear,Daylight,Dry,Minor Arterial,40.0,27,July,5:00pm-5:59pm,1,Not an Intersection,1
34.07594444,-118.1418861,Clear,Dark - Not Lighted,Dry,Major Collector,25.0,8,March,8:00pm-8:59pm,1,Not an Intersection,1
33.82006389,-117.9759167,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,6,August,10:00pm-10:59pm,1,Not an Intersection,1
38.46484444,-121.4145306,Cloudy,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,11,March,11:00pm-11:59pm,1,Not an Intersection,1
36.96395,-120.0562861,Clear,Dark - Lighted,Dry,Local,35.0,13,February,8:00pm-8:59pm,1,Four-Way Intersection,1
34.39610278,-117.4018278,Rain,Daylight,Wet,Local,50.0,20,February,3:00pm-3:59pm,2,Not an Intersection,3
33.93054167,-117.9961583,Clear,Dark - Not Lighted,Dry,Minor Arterial,40.0,21,February,9:00pm-9:59pm,1,Not an Intersection,1
33.64141667,-117.9186278,Rain,Dark - Lighted,Wet,Other Freeways and Expressways,40.0,3,March,0:00am-0:59am,1,T-Intersection,1
34.15066667,-117.5768167,Clear,Daylight,Dry,Minor Arterial,45.0,8,March,4:00pm-4:59pm,1,Four-Way Intersection,2
34.11839444,-117.6159917,Clear,Dark - Lighted,Dry,Minor Arterial,45.0,14,March,8:00pm-8:59pm,2,Not an Intersection,1
36.91506667,-121.7631861,Clear,Daylight,Dry,Other Principal Arterial,25.0,15,March,1:00pm-1:59pm,1,Not an Intersection,1
38.93848889,-122.6286167,Rain,Dark - Not Lighted,Wet,Minor Arterial,35.0,29,March,7:00pm-7:59pm,1,Not an Intersection,1
32.72313056,-117.1076611,Rain,Daylight,Wet,Minor Arterial,35.0,31,March,4:00pm-4:59pm,1,Four-Way Intersection,1
32.91736389,-117.1203917,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,1,April,7:00pm-7:59pm,1,Four-Way Intersection,1
34.09013056,-117.5461361,Clear,Dark - Lighted,Dry,Local,45.0,11,April,9:00pm-9:59pm,1,T-Intersection,1
33.94552778,-118.3091667,Cloudy,Dark - Lighted,Dry,Other Principal Arterial,35.0,18,April,2:00am-2:59am,1,Four-Way Intersection,1
36.52520278,-119.5665278,Clear,Dark - Not Lighted,Dry,Minor Arterial,35.0,18,April,9:00pm-9:59pm,1,Not an Intersection,1
35.18779722,-117.5961833,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,65.0,29,March,5:00am-5:59am,2,Not an Intersection,2
35.55800833,-119.330175,Clear,Dark - Not Lighted,Dry,Major Collector,55.0,21,April,2:00am-2:59am,1,Not an Intersection,3
38.35621389,-119.8741639,Clear,Daylight,Dry,Other Freeways and Expressways,55.0,6,June,2:00pm-2:59pm,1,Not an Intersection,1
34.38452222,-118.5717361,Clear,Dark - Lighted,Dry,Major Collector,40.0,12,April,0:00am-0:59am,1,Four-Way Intersection,1
37.78063056,-120.775575,Clear,Daylight,Dry,Major Collector,55.0,6,June,5:00pm-5:59pm,2,Not an Intersection,1
38.67668889,-121.6610306,Clear,Dark - Not Lighted,Dry,Local,55.0,6,June,11:00pm-11:59pm,2,Not an Intersection,2
37.70049444,-121.7773889,Clear,Dawn,Dry,Interstate,65.0,13,June,5:00am-5:59am,2,Not an Intersection,1
35.38321944,-115.8632278,Clear,Dark - Not Lighted,Dry,Interstate,70.0,17,June,10:00pm-10:59pm,2,Not an Intersection,1
38.76123611,-121.5436083,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,30,June,2:00am-2:59am,1,Not an Intersection,2
35.165525,-116.1826222,Clear,Daylight,Dry,Interstate,70.0,24,July,6:00am-6:59am,1,Not an Intersection,1
41.97543333,-121.9576,Clear,Daylight,Dry,Local,55.0,24,July,2:00pm-2:59pm,1,Not an Intersection,1
34.71803333,-114.49825,Clear,Daylight,Dry,Interstate,70.0,18,August,8:00am-8:59am,1,Not an Intersection,1
33.50755556,-117.1224028,Clear,Daylight,Non-Trafficway or Driveway Access,Minor Arterial,49.0,16,February,4:00pm-4:59pm,2,Not an Intersection,1
38.70640833,-120.830825,Clear,Daylight,Dry,Minor Arterial,45.0,16,May,2:00pm-2:59pm,2,Four-Way Intersection,1
33.76768889,-117.7279972,Clear,Daylight,Dry,Other Principal Arterial,55.0,27,May,5:00pm-5:59pm,2,Not an Intersection,1
34.15526944,-118.2405583,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,55.0,2,April,4:00am-4:59am,2,Not an Intersection,1
33.83470833,-117.9358111,Clear,Daylight,Dry,Local,35.0,22,June,7:00pm-7:59pm,1,Not an Intersection,1
34.00368333,-118.2962694,Cloudy,Dark - Lighted,Dry,Minor Arterial,30.0,23,April,10:00pm-10:59pm,5,Not an Intersection,1
34.48539722,-117.3086944,Clear,Dark - Lighted,Dry,Minor Arterial,50.0,23,April,11:00pm-11:59pm,2,Not an Intersection,1
33.76343889,-118.1415639,Clear,Daylight,Dry,Minor Arterial,25.0,4,May,6:00am-6:59am,1,Four-Way Intersection,1
37.38403889,-119.7345111,Clear,Daylight,Dry,Minor Arterial,55.0,22,June,3:00pm-3:59pm,2,Not an Intersection,1
34.0004,-117.0632306,Clear,Daylight,Dry,Interstate,70.0,2,July,12:00pm-12:59pm,5,Not an Intersection,1
41.78082778,-124.1986028,Clear,Daylight,Dry,Major Collector,40.0,16,July,11:00am-11:59am,2,Not an Intersection,1
37.46795,-121.1938111,Clear,Daylight,Dry,Major Collector,55.0,24,July,Unknown Hours,1,Not an Intersection,1
33.75233611,-117.6908722,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,55.0,9,March,9:00pm-9:59pm,2,Not an Intersection,2
33.84857778,-116.5057361,Severe Crosswinds,Dark - Lighted,Dry,Minor Arterial,55.0,28,April,8:00pm-8:59pm,2,Four-Way Intersection,1
33.77750556,-117.87485,Clear,Dark - Not Lighted,Dry,Interstate,65.0,8,June,3:00am-3:59am,1,Not an Intersection,1
34.19699167,-118.3702833,Cloudy,Daylight,Dry,Other Principal Arterial,35.0,18,January,1:00pm-1:59pm,1,Not an Intersection,1
33.990625,-117.8410278,Clear,Dark - Lighted,Dry,Other Principal Arterial,25.0,11,May,10:00pm-10:59pm,1,Not an Intersection,1
33.75714444,-118.2010722,Clear,Daylight,Dry,Other Principal Arterial,50.0,15,January,7:00am-7:59am,1,Not an Intersection,1
33.92638611,-116.8855083,Clear,Dark - Lighted,Dry,Major Collector,35.0,6,January,5:00pm-5:59pm,2,Not an Intersection,1
33.77656389,-116.958875,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,27,March,7:00pm-7:59pm,1,Not an Intersection,1
33.75815556,-117.0065444,Clear,Dawn,Dry,Minor Arterial,45.0,31,July,5:00am-5:59am,2,Four-Way Intersection,1
32.73643611,-117.113425,Rain,Dark - Not Lighted,Wet,Other Freeways and Expressways,65.0,21,January,9:00pm-9:59pm,1,Not an Intersection,1
36.88023889,-119.9599472,Clear,Dusk,Dry,Minor Arterial,55.0,13,February,5:00pm-5:59pm,2,Not an Intersection,1
33.99391667,-117.356775,Clear,Dark - Lighted,Dry,Other Principal Arterial,65.0,16,July,2:00am-2:59am,3,Not an Intersection,1
38.53198333,-120.7801,Clear,Dark - Not Lighted,Dry,Major Collector,50.0,22,June,Unknown Hours,1,Not an Intersection,1
33.704525,-117.8063083,Clear,Daylight,Dry,Other Principal Arterial,55.0,15,July,4:00pm-4:59pm,2,Four-Way Intersection,1
39.76848889,-121.8531583,Clear,Daylight,Dry,Major Collector,35.0,26,July,3:00pm-3:59pm,2,Not an Intersection,1
36.76716944,-119.7362833,Clear,Dark - Lighted,Dry,Minor Arterial,40.0,19,August,0:00am-0:59am,3,Not Reported,1
36.326875,-119.2385833,Clear,Daylight,Dry,Other Freeways and Expressways,65.0,24,May,4:00pm-4:59pm,3,Not an Intersection,1
37.36410278,-120.8531806,Clear,Dark - Not Lighted,Dry,Minor Arterial,55.0,28,April,9:00pm-9:59pm,2,Not an Intersection,1
38.9639,-121.1041222,Clear,Daylight,Dry,Other Principal Arterial,40.0,10,June,3:00pm-3:59pm,2,T-Intersection,1
34.00485,-117.3979639,Clear,Daylight,Dry,Interstate,65.0,31,July,6:00am-6:59am,4,Not an Intersection,1
36.07333889,-120.2284583,Clear,Dark - Not Lighted,Dry,Minor Arterial,55.0,6,June,2:00am-2:59am,1,Not an Intersection,1
36.85770556,-120.3371722,Clear,Dark - Not Lighted,Dry,Major Collector,55.0,7,January,6:00pm-6:59pm,1,Not an Intersection,1
32.72342222,-115.5775389,Clear,Daylight,Dry,Major Collector,55.0,7,August,9:00am-9:59am,2,Four-Way Intersection,1
38.59550278,-121.4440667,Clear,Dusk,Dry,Other Freeways and Expressways,65.0,2,June,9:00pm-9:59pm,2,Not an Intersection,1
33.98608611,-118.1361083,Rain,Dark - Lighted,Wet,Interstate,65.0,21,January,5:00am-5:59am,1,Not an Intersection,1
33.65441389,-117.7809639,Cloudy,Dark - Lighted,Dry,Minor Arterial,50.0,1,February,2:00am-2:59am,1,Roundabout,1
33.70367222,-117.8855083,Cloudy,Dark - Lighted,Dry,Other Principal Arterial,40.0,17,February,3:00am-3:59am,1,Four-Way Intersection,1
33.83773056,-117.873925,Clear,Dark - Lighted,Dry,Other Principal Arterial,65.0,26,February,0:00am-0:59am,1,Not an Intersection,1
33.9241,-116.8812417,Clear,Dark - Not Lighted,Dry,Interstate,70.0,13,March,0:00am-0:59am,1,Not an Intersection,1
37.15263611,-121.6520111,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,11,June,9:00pm-9:59pm,4,Not an Intersection,1
34.70426667,-118.0859833,Clear,Daylight,Dry,Other Principal Arterial,50.0,10,February,2:00pm-2:59pm,3,Four-Way Intersection,1
34.42664722,-117.3640667,Clear,Dark - Lighted,Dry,Other Principal Arterial,50.0,24,February,1:00am-1:59am,2,Not an Intersection,1
32.81694722,-116.9728111,Clear,Dark - Lighted,Dry,Minor Arterial,45.0,25,February,1:00am-1:59am,2,Not an Intersection,1
34.12150833,-117.5952556,Clear,Dark - Lighted,Dry,Minor Arterial,40.0,9,March,9:00pm-9:59pm,1,Not an Intersection,1
34.03023056,-118.3572889,Clear,Dark - Lighted,Dry,Minor Arterial,25.0,15,March,7:00pm-7:59pm,1,Not an Intersection,1
33.473,-117.5974306,Clear,Dark - Lighted,Dry,Local,40.0,23,March,0:00am-0:59am,1,Not an Intersection,1
34.23454167,-118.3785167,Cloudy,Daylight,Dry,Local,25.0,5,April,12:00pm-12:59pm,1,Not an Intersection,1
34.20109722,-118.5315917,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,35.0,14,April,9:00pm-9:59pm,1,Four-Way Intersection,1
34.23129722,-118.5534722,Clear,Dark - Lighted,Dry,Minor Arterial,35.0,15,April,2:00am-2:59am,1,Not an Intersection,1
34.24788333,-118.4179694,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,21,April,5:00am-5:59am,2,Not an Intersection,1
34.01903889,-118.3249833,Clear,Dark - Lighted,Dry,Minor Arterial,35.0,27,April,2:00am-2:59am,7,Not an Intersection,1
34.20572222,-118.39275,Clear,Daylight,Dry,Major Collector,25.0,28,April,11:00am-11:59am,2,Not an Intersection,1
34.033075,-118.2864306,Clear,Daylight,Non-Trafficway or Driveway Access,Local,49.0,2,May,1:00pm-1:59pm,1,Not an Intersection,1
34.18642222,-118.4836611,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,45.0,3,May,8:00pm-8:59pm,1,Four-Way Intersection,1
33.74523889,-117.9171472,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,28,January,6:00pm-6:59pm,1,Not an Intersection,1
33.75863333,-117.834125,Cloudy,Dark - Lighted,Dry,Other Principal Arterial,40.0,21,May,4:00am-4:59am,2,Four-Way Intersection,1
